,name,names,wind_variant,model_variant,quantity,psmsl_id,aic,F,df_model,has_tide,has_wind,+trend (1993),Acceleration,Acceleration from 1960,Constant,Constant (in year 1960),Constant (in year 1970),Nodal U,Nodal V,Trend,Wind $u^2$,Wind $v^2$,p-+trend (1993),p-Acceleration,p-Acceleration from 1960,p-Constant,p-Constant (in year 1960),p-Constant (in year 1970),p-Nodal U,p-Nodal V,p-Trend,p-Wind $u^2$,p-Wind $v^2$,se-+trend (1993),se-Acceleration,se-Acceleration from 1960,se-Constant,se-Constant (in year 1960),se-Constant (in year 1970),se-Nodal U,se-Nodal V,se-Trend,se-Wind $u^2$,se-Wind $v^2$
146,Den Helder,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,23,1182.1241406568547,122.18045415314276,6.0,True,True,,0.005205893590999266,,,,-113.58890771677734,3.397248326943613,-16.09689732513101,1.452779411892365,8.04149052572708,0.5712385656710939,,0.015406609942702742,,,,4.461158542846581e-96,0.3299330081479499,2.9905360195060043e-05,2.050802472265966e-69,8.726513581625059e-38,0.4788904633768766,,0.0021488185031761486,,,,5.461386577312934,3.4870438079568373,3.8562962995318597,0.08249565240865722,0.625851503728659,0.8067335891967237
147,Den Helder,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,23,1242.557131983393,160.06591599204407,4.0,True,False,,0.006282708872412596,,,,-65.68812674812968,4.628730116404667,-13.894717036515836,1.7125707907707244,,,,0.008971675251304028,,,,4.89136727981865e-37,0.25376569502615487,0.0031845847546713387,2.276875510505067e-106,,,,0.002404283391472775,,,,5.166258413238899,4.055840606510446,4.711135423830219,0.07817813273913753,,
148,Den Helder,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,23,1181.3629420367934,115.27017139975634,6.0,True,True,1.3177274860605526,,,-113.79739341445726,,,4.145693575297222,-15.823234621392206,1.1471154450373942,8.130255476385608,0.4702780929248169,0.0017331927529519232,,,3.992175347761648e-107,,,0.23057694004078266,2.6865327868432434e-05,1.769539829870883e-33,2.901415830704929e-38,0.5528679298278598,0.4206620319956268,,,5.176095805102935,,,3.457989371407012,3.7687558884312944,0.09513663792984643,0.628605629143286,0.7924235489791986
149,Den Helder,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,23,1243.7100035171084,193.00359284018342,4.0,True,False,1.3574555126957917,,,-64.46047512029907,,,5.398410865620214,-13.70764173722555,1.3741662131922974,,,0.000897011109319373,,,8.386034493371225e-51,,,0.19050325458093698,0.0039040056506167865,5.671673762751864e-41,,,0.4087511597116944,,,4.299895660276292,,,4.123783252994143,4.7500057715581665,0.10251340540153699,,
150,Den Helder,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,23,1181.2291791413031,121.51455772720686,6.0,True,True,,,0.011572961676423731,,-127.96359539992,,3.960579885477902,-16.006313369766307,1.0679320845203824,8.082771136949008,0.4257977625115455,,,0.004765460486107275,,1.3809672160694883e-124,,0.25055321703171396,2.2244022487183505e-05,2.6292269445577075e-18,2.9804066034256506e-38,0.5957075821873874,,,0.004100289122489904,,5.390122129618057,,3.446959776466889,3.7741066502976355,0.12237954699145716,0.6250340713387859,0.8025088157638758
151,Den Helder,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,23,1241.8710090221343,187.7870825423251,4.0,True,False,,,0.013616877028750992,,-82.52725764561269,,5.243554029773255,-13.832989148191901,1.2557908349431175,,,,,0.0019664332108832168,,3.8171309897407367e-59,,0.18876421143852795,0.0029391966905130545,1.0469147685130508e-20,,,,,0.004399273774014247,,5.088899095319423,,3.989788260246759,4.6512662359662125,0.1345799621397007,,
152,Delfzijl,"['Constant', 'Trend', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,linear,height,24,1225.3663886947916,195.97106471255805,5.0,True,True,,,,-27.97552997434128,,,2.1219937486946203,-17.113355568788435,1.7617357998502066,9.783797089558613,0.39565369924188787,,,,7.784046480009303e-06,,,0.6797396960443624,5.5470237720751154e-05,5.56341541703513e-63,4.337922938576136e-42,0.6647175864824275,,,,6.257053307344452,,,5.140260063742242,4.24512550975936,0.10517165426013998,0.7197066168181647,0.9128873712607326
153,Delfzijl,"['Constant', 'Trend', 'Nodal U', 'Nodal V']",Combined,linear,height - surge anomaly,24,1289.5178264896135,151.12303985512298,3.0,True,False,,,,31.009417265706816,,,2.878060591552586,-14.831073911120434,2.0339454306751654,,,,,,3.2087089695483964e-17,,,0.6198164912113402,0.0027224266940804914,6.204984828332961e-92,,,,,,3.6746650966194303,,,5.8012497580640705,4.947886214386467,0.10001808639045442,,
154,Delfzijl,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,24,1221.944473815135,197.55149781173682,6.0,True,True,,0.006148424485133958,,,,-35.27262586688085,2.063659875184878,-16.656977471730833,1.927649073944032,9.752886435210444,0.2980563731337597,,0.009663777959233913,,,,8.018117265995952e-08,0.6756690691319962,1.614917395775427e-05,3.504706871848658e-70,1.6950224654105586e-45,0.7348384160290877,,0.002376080235550199,,,,6.572473082863501,4.932497420056549,3.8625768635790134,0.10884463940230561,0.6889180854073158,0.8800103279331515
155,Delfzijl,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,24,1285.350408000466,165.23635234569633,4.0,True,False,,0.007166091775301362,,,,22.05705779221336,2.8015979066056347,-14.290497676193528,2.229834807622197,,,,0.007321469482041294,,,,2.507817312516908e-05,0.6081898748662347,0.001763040692754947,1.2412605251506513e-109,,,,0.002672063095048431,,,,5.2341149993689235,5.464837076874778,4.569314164975349,0.100236643508959,,
156,Delfzijl,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,24,1214.431586037996,248.92895692060344,6.0,True,True,2.1273666152063107,,,-38.33440734682965,,,3.1992652742473067,-16.000390442783562,1.4958979825581975,9.847026649714945,0.19735886259265573,4.884952116997834e-06,,,9.420419228593721e-11,,,0.47729981377407993,2.3269062366957332e-06,1.044137483729479e-40,1.5665554013644217e-50,0.8112670829986601,0.46554064080641916,,,5.9194841721318845,,,4.5018723184960585,3.387947988155455,0.11197350919329493,0.6586810149675251,0.8264895200369511
157,Delfzijl,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,24,1281.3123330157896,231.8101760384033,4.0,True,False,2.1390675233831957,,,20.587469100898552,,,3.995443596044387,-13.789041485831323,1.772071034196505,,,3.2594195624438822e-06,,,1.533871250542717e-06,,,0.4390052567990075,0.001442786252087597,5.916193697076717e-52,,,0.4596432151350581,,,4.283013881489661,,,5.162911744970951,4.3280759688506745,0.11684305998528836,,
158,Delfzijl,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,24,1217.3242299634076,229.15320591523525,6.0,True,True,,,0.01670385877760875,,-56.3258161882402,,2.832431222784931,-16.393924332211284,1.4095151774547052,9.779954530083014,0.12114613701593413,,,0.00036622011562634406,,1.3477287969405432e-19,,0.5464086198114777,4.009408199520032e-06,4.077636978700478e-22,1.9674500179854362e-47,0.88761385670189,,,0.004687748245580757,,6.219418751933907,,4.696061010236676,3.555476245000212,0.14577451578668543,0.6760331512130516,0.8572216444723009
159,Delfzijl,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,24,1281.3252626683657,219.18270845330517,4.0,True,False,,,0.018496516433560803,,-1.9378860989542173,,3.624971827185262,-14.093971086567011,1.6471332829392842,,,,,0.00011257952568739393,,0.7006825954753587,,0.48427792347426835,0.0010773484903766671,3.6786435986367115e-27,,,,,0.004789676974183377,,5.041337529499645,,5.182687121193659,4.310732036011055,0.1525986140026589,,
160,Harlingen,"['Constant', 'Trend', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,linear,height,25,1196.0486802271444,154.94185948334956,5.0,True,True,,,,-46.295080052103195,,,-0.3431553414226769,-14.270110693438411,1.0970328644288645,9.644340818572093,1.9696740112070326,,,,4.787607795403879e-13,,,0.9337972692732486,0.00031637711810159964,3.1181893331784968e-34,3.7066055118828695e-39,0.01612401531466485,,,,6.402133708996641,,,4.131004690567872,3.962260281751659,0.08992264476447277,0.7367149660854995,0.8186181243103865
161,Harlingen,"['Constant', 'Trend', 'Nodal U', 'Nodal V']",Combined,linear,height - surge anomaly,25,1268.6685446670926,88.73316190261447,3.0,True,False,,,,15.964077081611906,,,1.469806889071791,-11.58162688426188,1.3790373063626773,,,,,,8.563569302725055e-06,,,0.776838048410621,0.018016218413722005,4.653607361071969e-58,,,,,,3.5869594936577354,,,5.1855651938302865,4.896504510811039,0.0858530632043785,,
162,Harlingen,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,25,1193.5990582557997,149.3738664684101,6.0,True,True,,0.004898091924934816,,,,-52.027697498595174,-0.36341027335724585,-13.906993933451753,1.2298145148371247,9.626678773979238,1.8481085062468934,,0.019628357642484214,,,,1.6844684157850503e-16,0.9268166312838746,0.00019616785770649203,1.8755992910268354e-31,2.67275690869521e-41,0.021561564483200873,,0.0020991428034041145,,,,6.312015947164963,3.9565307925772006,3.7345229751964033,0.10540812859258783,0.7151824226397552,0.8042233820555157
163,Harlingen,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,25,1265.0193604523665,98.22244690092684,4.0,True,False,,0.006510022919357193,,,,7.831183685104934,1.3985711233969367,-11.094568629052361,1.5568765564327463,,,,0.010234829797570935,,,,0.14134385547775347,0.7723754599265337,0.016443883834633265,1.705229459979596e-67,,,,0.0025352601643351203,,,,5.324420027496808,4.834844593888658,4.624834284972324,0.08969029838859899,,
164,Harlingen,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,25,1182.0657036251469,202.86337648280553,6.0,True,True,2.0227331596497407,,,-55.86558494396328,,,0.7486467009720942,-13.186272214596734,0.8465214650184976,9.711422534400539,1.66234395937764,8.787883652502254e-07,,,1.3975928318933455e-21,,,0.828402409556154,1.753161865046765e-05,4.720183653163012e-21,2.6058700476101013e-46,0.032152400373811195,0.4113751448746719,,,5.854547279297028,,,3.4539482701595565,3.070709420108257,0.0899097394947309,0.6796986980498758,0.7758859174845842
165,Harlingen,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,25,1258.081857843254,180.83399816404005,4.0,True,False,2.204378630494379,,,5.2225958030679696,,,2.620096941472833,-10.484725081537537,1.1099902177149823,,,2.346631039495097e-07,,,0.21884954497113807,,,0.5514277027953449,0.01244065994180888,1.218295292497067e-27,,,0.42641627331476845,,,4.247418223923791,,,4.398924918455522,4.194910171253747,0.10188113924355335,,
166,Harlingen,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,25,1189.2781809230223,171.94394406270783,6.0,True,True,,,0.013774339986579256,,-65.96864945265379,,0.28650788545131534,-13.672062053596688,0.8075991915846553,9.651227813015888,1.6630666451714073,,,0.0007388838703221924,,2.042200464107644e-28,,0.9399256821391574,7.748871500525615e-05,4.2877959736139285e-12,8.766840533952566e-43,0.035946480201847576,,,0.004081613544555821,,5.966579860798614,,3.801691253247023,3.4594973729799676,0.11658116444703252,0.7039219522378931,0.7928681900085846
167,Harlingen,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,25,1260.5925348788091,143.00285413283845,4.0,True,False,,,0.01736924642294231,,-9.671097774638449,,2.1672570388437173,-10.879501765754164,1.0160426572762364,,,,,0.00022029225568819322,,0.06492880665371421,,0.6337501820536849,0.012107073470432729,1.0300992507770655e-12,,,,,0.004701338895194103,,5.239663196775576,,4.548711937164443,4.336176555973194,0.14257397946247813,,
168,IJmuiden,"['Constant', 'Trend', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,linear,height,32,1227.3307410246848,90.09706444022154,5.0,True,True,,,,-82.96332301525959,,,9.298323218635016,-15.546854608472923,1.9103688174088875,6.278877746015693,0.470307504151798,,,,3.942858726013761e-39,,,0.08916512268118752,0.004058138441827474,2.0106359563191444e-58,1.3097825685435987e-23,0.6000081727016136,,,,6.339701726621282,,,5.470186806876959,5.410223349190914,0.11854804100014596,0.6269481261870089,0.896868011003035
169,IJmuiden,"['Constant', 'Trend', 'Nodal U', 'Nodal V']",Combined,linear,height - surge anomaly,32,1251.074708339831,128.27726603423193,3.0,True,False,,,,-44.363597977957504,,,10.248403103409224,-13.834911250398832,2.093156558010851,,,,,,3.013063711633632e-32,,,0.07328377332201774,0.011845515494107936,1.3252565160471308e-81,,,,,,3.7527068127030785,,,5.721978543007547,5.49721373455369,0.10939674922400182,,
170,IJmuiden,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,32,1229.316841554196,87.27479789384584,6.0,True,True,,-0.00039109377828664717,,,,-82.4897058933997,9.30125996224024,-15.569895958992248,1.9001252140999418,6.278459644447144,0.47848632608621255,,0.9142633304987575,,,,4.038785089770224e-27,0.08861823395760345,0.0037778791162637426,1.5470900372724682e-58,1.407512458752344e-23,0.5970999861153149,,0.003632586844786012,,,,7.648338762680984,5.462550757153889,5.376091704876497,0.11779400667437576,0.6273522843432139,0.9052374930776108
171,IJmuiden,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,32,1253.0272906832342,129.09714006823455,4.0,True,False,,0.0007191541498661532,,,,-45.264297305225995,10.238934898247933,-13.791804233017448,2.112247718598558,,,,0.8352706832976164,,,,1.9310690007840953e-12,0.07360407058072628,0.012119755915739359,8.898706462329619e-95,,,,0.0034583601773949804,,,,6.430160439115064,5.723059272544473,5.49772558003992,0.10226587407457152,,
172,IJmuiden,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,32,1229.2985344853937,82.16496996572744,6.0,True,True,0.13832859543254145,,,-83.64076844229457,,,9.366006885537537,-15.476831932730542,1.8927397327468258,6.284612537465399,0.4534818642998255,0.8239059298170013,,,1.807275791753545e-31,,,0.08879735031665498,0.0040210996263988765,1.9535925931140567e-30,1.3263363904190798e-23,0.612671000327839,0.6216342756390897,,,7.166960240419317,,,5.50366581214909,5.380435426318823,0.16507328586189474,0.6275985775529824,0.8957410390440316
173,IJmuiden,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,32,1252.9660018142818,127.10338840317606,4.0,True,False,0.2547116483051503,,,-45.617082157392225,,,10.370396170423655,-13.710973507829282,2.0612188109567287,,,0.6623964154977622,,,3.987797626960181e-18,,,0.07043394679799837,0.012513957473282019,3.453202517687122e-39,,,0.5833888890090498,,,5.255946201029172,,,5.732319932753662,5.490297390987447,0.15738838742537253,,
174,IJmuiden,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,32,1229.315020371184,84.72463601811172,6.0,True,True,,,-0.0008529262161088533,,-101.50520473162821,,9.264435141509919,-15.580132558129078,1.9286791187701093,6.27660333629059,0.4843476893742595,,,0.8895007775782808,,3.3357030840957706e-43,,0.09185382251891379,0.0038213195082924573,3.205507242853614e-20,1.550629287184596e-23,0.592495346254198,,,0.006138989466356007,,7.365813860630446,,5.495901747862928,5.386302219094319,0.209369349475696,0.6277681506775037,0.9049448057492768
175,IJmuiden,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,32,1253.0260684676377,128.80386990447997,4.0,True,False,,,0.0014826098961090886,,-66.30682356735149,,10.302446675585143,-13.779928873099054,2.061602535239107,,,,,0.8102236908460313,,6.298088337453731e-26,,0.07218208868914099,0.01213605893641208,4.15216138321511e-23,,,,,0.006174004941157632,,6.297075316930627,,5.7300502723403,5.494031922700126,0.20823732249488883,,
176,Netherlands,"['Constant', 'Trend', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,linear,height,10000,1151.4042699215925,335.7287416782651,5.0,True,True,,,,-69.34166324231867,,,2.7921525266855642,-14.870714352164846,1.7191997753295984,7.405265173282823,0.8121374875363148,,,,3.4936297225446385e-47,,,0.3516664563806574,5.0764056417565e-07,7.469681796947384e-166,1.3622712419841499e-40,0.26485515368960333,,,,4.806341033635146,,,2.997924757868287,2.9602873692769562,0.06263624407386124,0.5551348591478376,0.7283816417772904
177,Netherlands,"['Constant', 'Trend', 'Nodal U', 'Nodal V']",Combined,linear,height - surge anomaly,10000,1212.3079976560903,304.37130604777343,3.0,True,False,,,,-23.22604179512431,,,3.94927689744822,-12.979511623881399,1.9340981356229547,,,,,,6.132337217720426e-19,,,0.3086643938725149,0.0005862490716423058,9.353038819664357e-197,,,,,,2.612717533894182,,,3.8793381010661023,3.775421100102672,0.06463186627520082,,
178,Netherlands,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,10000,1151.376600819558,301.8197821598973,6.0,True,True,,0.002401451591612417,,,,-72.08366895483613,2.8187115069388047,-14.701539605132785,1.7855239240165113,7.406412361360584,0.712983873753371,,0.14165966921046516,,,,5.444353507979008e-47,0.3396528010215961,3.6581581099826335e-07,3.33037070092114e-137,3.110665199042595e-43,0.32760547434108656,,0.0016340423054922609,,,,5.0070328662118495,2.9519894107660747,2.8906256809569166,0.07161515179630942,0.5372562407402256,0.7283160905398453
179,Netherlands,"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,10000,1211.3958787847723,299.2628928318722,4.0,True,False,,0.003594349794514713,,,,-27.698113262328636,3.924287206753629,-12.72829429355169,2.032802536504326,,,,0.07323215657396312,,,,3.541436707262706e-11,0.2957859403897932,0.0005534601689910564,1.6025726869209394e-201,,,,0.0020064685034399733,,,,4.1826814429978105,3.753456195123234,3.685672532448391,0.0671136617858277,,
180,Netherlands,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,10000,1144.519418701686,343.83405388887826,6.0,True,True,1.1539719005852977,,,-74.88539244030942,,,3.5002954218258213,-14.332926716846496,1.5770670398452329,7.507722593011181,0.5506668493458274,0.00031600958409328146,,,2.171515048756717e-60,,,0.2005644281576997,4.272163713084234e-08,3.784339699147699e-106,5.080079478727448e-49,0.4329557732902727,0.3203866878238243,,,4.568333444881174,,,2.7347229921883716,2.615872173755386,0.07206862876033826,0.5101700973057797,0.7022524343667704
181,Netherlands,"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,10000,1207.7713073373275,417.0044800173794,4.0,True,False,1.2540036778654589,,,-29.30520438017312,,,4.626545700212038,-12.400293046108382,1.781412050200231,,,0.00023594348176539655,,,4.9255788695822284e-18,,,0.1951601443211075,0.0004037372270261273,1.4310318522118263e-97,,,0.3410349197868394,,,3.385895679836702,,,3.571342001345623,3.5052555735503534,0.08497928269209841,,
182,Netherlands,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,10000,1148.092907497416,326.22279360015466,6.0,True,True,,,0.007949993154001774,,-91.49003364252094,,3.2308633283094936,-14.569560710499434,1.5536625866596139,7.440097674733427,0.5534192647123473,,,0.010825208327239329,,1.140107106673143e-84,,0.2602734745511148,1.2594028504090796e-07,5.440318761513587e-63,5.466058752321024e-46,0.4457333445122599,,,0.003119735024840403,,4.6922617663459505,,2.8699779761119375,2.7569546795935387,0.0927427838338018,0.5226202666172217,0.7257506097203898
183,Netherlands,"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,10000,1208.412696499758,377.3719184471106,4.0,True,False,,,0.010349038330540237,,-49.59967767999515,,4.38773561930721,-12.598886676923344,1.7183717131897471,,,,,0.0054724035306911835,,1.7153086420654125e-33,,0.22316145699218903,0.00036717871370901123,4.0733109528688436e-50,,,,,0.0037255900875175444,,4.112701519462321,,3.601923651179222,3.5364152498301267,0.11543665516601084,,
184,Netherlands (without Delfzijl),"['Constant', 'Trend', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,linear,height,10001,1151.9044949088134,317.8784348802656,5.0,True,True,,,,-77.52955651834735,,,2.992704791550185,-14.463529887952134,1.7112916411583463,6.963928985973649,0.7977049544425706,,,,3.0037060658853867e-58,,,0.30871805369065763,1.5402810383247524e-06,8.998201100199129e-175,2.079840102198967e-36,0.2743311620016642,,,,4.81852620335305,,,2.9400322651074298,3.0095127609976573,0.0607169754926902,0.5526406049986102,0.729735443924984
185,Netherlands (without Delfzijl),"['Constant', 'Trend', 'Nodal U', 'Nodal V']",Combined,linear,height - surge anomaly,10001,1205.1718888190426,317.6154419034357,3.0,True,False,,,,-34.060103887893796,,,4.1724664274137115,-12.63184711308846,1.9141402091958633,,,,,,2.319761085841574e-40,,,0.2677465154812406,0.0007943759480419684,2.2300183962332863e-206,,,,,,2.560941615949542,,,3.7648566305716935,3.765365031401649,0.062440284617255135,,
186,Netherlands (without Delfzijl),"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,quadratic,height,10001,1152.8780129793681,280.4535573697505,6.0,True,True,,0.0017165228464749045,,,,-79.48293111317804,3.015340283447826,-14.345352403955891,1.7587062011444525,6.9666884403097376,0.7204982011880259,,0.30508047029893703,,,,2.5179483696503214e-54,0.30098608300826557,1.4602604313916703e-06,6.625741912332411e-139,6.163479383471317e-38,0.32661742146592787,,0.0016736777703737309,,,,5.12113400718388,2.915284554938527,2.9783159602539584,0.07009985286298352,0.5410703583815007,0.734490274501083
187,Netherlands (without Delfzijl),"['Constant (in year 1970)', 'Trend', 'Acceleration', 'Nodal U', 'Nodal V']",Combined,quadratic,height - surge anomaly,10001,1205.251503266482,307.1057180708639,4.0,True,False,,0.002898448860906281,,,,-37.66528245710818,4.152623094045833,-12.434868143472775,1.9935997411631057,,,,0.1496469448619988,,,,5.723829470047009e-19,0.25880356893106315,0.000834736293799422,4.9828581539483834e-207,,,,0.0020117225174623586,,,,4.233353820352443,3.677414744193835,3.7218867575568475,0.06492895027972365,,
188,Netherlands (without Delfzijl),"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_linear,height,10001,1147.7985412265148,306.2709481829933,6.0,True,True,0.9721041842807155,,,-82.18759160083829,,,3.6007634343277717,-14.018944934990486,1.5915198851517927,7.059001910799517,0.5545529769013479,0.0030653434060369964,,,6.540215522278425e-67,,,0.19057446456427385,3.9808997799398566e-07,4.164286205061077e-103,7.517747614719834e-42,0.4377553244582312,0.3282906787908736,,,4.755950651191225,,,2.7510230635906194,2.765149438558255,0.07381435003085215,0.5208114323871859,0.7146400112550639
189,Netherlands (without Delfzijl),"['Constant', 'Trend', '+trend (1993)', 'Nodal U', 'Nodal V']",Combined,broken_linear,height - surge anomaly,10001,1202.3024905323377,412.3946807311313,4.0,True,False,1.0778925187813133,,,-39.28595826590355,,,4.753481434946896,-12.138068780919289,1.782726226297189,,,0.00162553818760392,,,2.0466006249904674e-30,,,0.17774954819188582,0.0006679859504701468,6.043078681755186e-97,,,0.3420485727529328,,,3.427486858009149,,,3.5270630379336083,3.5675097136486222,0.08532148523999962,,
190,Netherlands (without Delfzijl),"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V', 'Wind $u^2$', 'Wind $v^2$']",Combined,broken_quadratic,height,10001,1150.6194683303002,294.68471010910923,6.0,True,True,,,0.006321916990528822,,-98.57933648618419,,3.348599578126061,-14.230098298388514,1.5796144280765276,6.997298658571955,0.5786848469228666,,,0.04642436974562632,,1.344817622528771e-91,,0.24182851966590524,8.089872915835949e-07,1.6903387580302428e-62,7.553009651156165e-40,0.4307397689140484,,,0.0031744270416051196,,4.856652155082988,,2.861002791243308,2.8845650800227047,0.09467378551980835,0.529645818937068,0.7344402480540798
191,Netherlands (without Delfzijl),"['Constant (in year 1960)', 'Trend', 'Acceleration from 1960', 'Nodal U', 'Nodal V']",Combined,broken_quadratic,height - surge anomaly,10001,1202.94067174857,373.7287922414062,4.0,True,False,,,0.008736217840810722,,-59.13606889835475,,4.541930186421273,-12.316246624379234,1.7318481632160656,,,,,0.020720398609474066,,3.759711145050205e-45,,0.20142438480348435,0.0006274629074039014,1.024999286960706e-49,,,,,0.0037769407341480417,,4.193836436929654,,3.5553159475260117,3.6018137621775823,0.11682734409942663,,
