# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge,height-surge,predicted_linear_with_wind,index
1903-01-01,1903.0,-106.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-69.89305291696515,-134.7959088843641,
1904-01-01,1904.0,-149.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-112.89305291696515,-129.56380805573843,
1905-01-01,1905.0,-166.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-129.89305291696513,-123.87905180200464,
1906-01-01,1906.0,-145.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-108.89305291696515,-118.124760190883,
1907-01-01,1907.0,-171.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-134.89305291696513,-112.6919021150137,
1908-01-01,1908.0,-174.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-137.89305291696513,-107.93516455756912,
1909-01-01,1909.0,-118.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-81.89305291696515,-104.13291718959218,
1910-01-01,1910.0,-123.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-86.89305291696515,-101.45579130748803,
1911-01-01,1911.0,-145.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-108.89305291696515,-99.94741977279536,
1912-01-01,1912.0,-84.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-47.893052916965146,-99.51951193947764,
1913-01-01,1913.0,-105.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-68.89305291696515,-99.9618194878358,
1914-01-01,1914.0,-87.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-50.893052916965146,-100.96586826846509,
1915-01-01,1915.0,-116.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-79.89305291696515,-102.15977741704667,
1916-01-01,1916.0,-74.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-37.893052916965146,-103.15023552164912,
1917-01-01,1917.0,-163.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-126.89305291696515,-103.5668957697034,
1918-01-01,1918.0,-152.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-115.89305291696515,-103.1041789587399,
1919-01-01,1919.0,-155.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-118.89305291696515,-101.55576584315139,
1920-01-01,1920.0,-127.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-90.89305291696515,-98.83788548269953,
1921-01-01,1921.0,-131.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-94.89305291696515,-94.99877091324097,
1922-01-01,1922.0,-95.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-58.893052916965146,-90.21321482792331,
1923-01-01,1923.0,-95.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-58.893052916965146,-84.76283979801482,
1924-01-01,1924.0,-132.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-95.89305291696515,-79.0043100382798,
1925-01-01,1925.0,-67.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-30.893052916965146,-73.32907282369086,
1926-01-01,1926.0,-95.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-58.893052916965146,-68.11917375748774,
1927-01-01,1927.0,-93.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-56.893052916965146,-63.70413325583441,
1928-01-01,1928.0,-85.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-48.893052916965146,-60.323751829172885,
1929-01-01,1929.0,-140.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-103.89305291696515,-58.10104252561853,
1930-01-01,1930.0,-67.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-30.893052916965146,-57.0283457951991,
1931-01-01,1931.0,-73.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-36.893052916965146,-56.968194063921175,
1932-01-01,1932.0,-90.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-53.893052916965146,-57.66882842859928,
1933-01-01,1933.0,-146.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-109.89305291696515,-58.79261602073162,
1934-01-01,1934.0,-138.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-101.89305291696515,-59.95416042070639,
1935-01-01,1935.0,-78.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-41.893052916965146,-60.76380339757695,
1936-01-01,1936.0,-49.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-12.893052916965146,-60.871607702106374,
1937-01-01,1937.0,-55.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-18.893052916965146,-60.0068563417458,
1938-01-01,1938.0,-81.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-44.893052916965146,-58.00860984469624,
1939-01-01,1939.0,-73.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-36.893052916965146,-54.84387235244477,
1940-01-01,1940.0,-69.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-32.893052916965146,-50.6113160374747,
1941-01-01,1941.0,-105.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-68.89305291696515,-45.53014345135203,
1942-01-01,1942.0,-105.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-68.89305291696515,-39.91534496908379,
1943-01-01,1943.0,-59.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-22.893052916965146,-34.14214415335122,
1944-01-01,1944.0,-44.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-7.893052916965146,-28.603644279099214,
1945-01-01,1945.0,-57.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-20.893052916965146,-23.666456680087716,
1946-01-01,1946.0,-52.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-15.893052916965146,-19.62931938147805,
1947-01-01,1947.0,-101.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-64.89305291696515,-16.68937695306928,
1948-01-01,1948.0,-42.0,N,0.0,22.0,117.0,1.6908302,1.6606774,2.3699696,0.7764016,4.387522,5.4108086,0.03614309017320807,-5.893052916965146,-14.919927755154522,
1949-01-01,1949.0,-54.0,N,0.0,22.0,117.0,2.3029177,0.56715775,2.371729,0.24147245,8.470212,1.892796,0.03614309017320807,-17.893052916965146,-14.262150363487093,
1950-01-01,1950.0,-45.0,N,0.0,22.0,117.0,1.9535795,1.1301304,2.2569156,0.5244548,5.701431,2.4221733,0.03614309017320807,-8.893052916965146,-14.531743055691415,
1951-01-01,1951.0,-56.0,N,0.0,22.0,117.0,1.2349147,1.3340315,1.8178707,0.8239617,3.2752788,4.516599,0.03614309017320807,-19.893052916965146,-15.43972692504109,
1952-01-01,1952.0,-45.0,N,0.0,22.0,117.0,1.8547252,-0.19691782,1.8651494,6.177411,5.917683,-0.6884091,0.03614309017320807,-8.893052916965146,-16.625064463718182,
1953-01-01,1953.0,-74.0,N,0.0,22.0,117.0,1.7142906,0.26263824,1.7342926,0.15202314,5.0347652,1.0267215,0.03614309017320807,-37.893052916965146,-17.695411782903836,
1954-01-01,1954.0,-25.0,N,0.0,22.0,117.0,2.234173,1.1717563,2.5228045,0.48303127,10.093402,3.14278,0.03614309017320807,11.106947083034854,-18.271404550283748,
1955-01-01,1955.0,-21.0,N,0.0,22.0,117.0,1.3086976,-0.47786716,1.3932145,5.9330807,4.944992,-1.8953387,0.03614309017320807,15.106947083034854,-18.029478856108415,
1956-01-01,1956.0,-83.0,N,0.0,22.0,117.0,1.4128402,0.01031522,1.4128779,0.007300922,3.6171987,0.18946528,0.03614309017320807,-46.893052916965146,-16.7383935893396,
1957-01-01,1957.0,-38.0,N,0.0,22.0,117.0,1.501584,0.4303595,1.5620384,0.27912173,4.207589,0.55456275,0.03614309017320807,-1.8930529169651464,-14.285331849406594,
1958-01-01,1958.0,-38.0,N,0.0,22.0,117.0,1.4983262,0.41081885,1.553626,0.26760852,4.355206,0.36970612,0.03614309017320807,-1.8930529169651464,-10.688635188667071,
1959-01-01,1959.0,-131.0,N,0.0,22.0,117.0,0.37447605,0.45224735,0.5871627,0.8791939,1.0946395,2.77509,0.03614309017320807,-94.89305291696515,-6.095733304025525,
1960-01-01,1960.0,-80.0,N,0.0,22.0,117.0,0.6261789,0.3190679,0.7027833,0.4712564,0.7090475,1.934436,0.03614309017320807,-43.893052916965146,-0.7665028644067715,
1961-01-01,1961.0,4.0,N,0.0,22.0,117.0,1.7720531,0.46134415,1.8311228,0.25469065,5.7542934,1.3151058,0.03614309017320807,40.106947083034854,4.956066148432168,
1962-01-01,1962.0,-55.0,N,0.0,22.0,117.0,1.9083265,-0.2828922,1.9291806,6.1360164,5.877581,0.13498433,0.03614309017320807,-18.893052916965146,10.68458553992007,
1963-01-01,1963.0,-120.0,N,0.0,22.0,117.0,0.37059927,0.48403907,0.6096209,0.917361,0.2810497,1.9679369,0.03614309017320807,-83.89305291696515,16.03099546465978,
1964-01-01,1964.0,-107.0,N,0.0,22.0,117.0,0.9981673,-0.121842094,1.0055761,6.1617208,0.65730476,-0.2056845,0.03614309017320807,-70.89305291696515,20.65036680121062,
1965-01-01,1965.0,-3.0,N,0.0,22.0,117.0,1.7250146,-0.23993878,1.7416216,6.1449785,5.784757,-1.8158885,0.03614309017320807,33.106947083034854,24.279835133096555,
1966-01-01,1966.0,27.0,N,0.0,22.0,117.0,1.6971173,0.20143819,1.7090304,0.118141584,7.028076,0.6606671,0.03614309017320807,63.106947083034854,26.76827165092095,
1967-01-01,1967.0,31.0,N,0.0,22.0,117.0,3.032625,1.1526567,3.2442923,0.36322168,12.765246,3.800848,0.03614309017320807,67.10694708303485,28.09334186335701,
1968-01-01,1968.0,-21.0,N,0.0,22.0,117.0,0.92377925,0.11379398,0.9307616,0.122565635,3.7755845,0.19227672,0.03614309017320807,15.106947083034854,28.364026609747413,
1969-01-01,1969.0,-37.0,N,0.0,22.0,117.0,0.7452643,-0.09891675,0.75180006,6.15123,1.925209,0.5998935,0.03614309017320807,-0.8930529169651464,27.80832081423822,
1970-01-01,1970.0,-18.0,N,0.0,22.0,117.0,2.0613587,0.28401086,2.080832,0.13691646,8.131738,1.78897,0.03614309017320807,18.106947083034854,26.747498488369608,
1971-01-01,1971.0,-53.0,N,0.0,22.0,117.0,1.0549712,-0.074424505,1.0575932,6.2127557,2.8745146,1.1014508,0.03614309017320807,-16.893052916965146,25.559848827896356,
1972-01-01,1972.0,-80.0,N,0.0,22.0,117.0,0.5809657,0.75428224,0.9520834,0.91447747,2.5584815,3.7007036,0.03614309017320807,-43.893052916965146,24.637976703098456,
1973-01-01,1973.0,4.0,N,0.0,22.0,117.0,2.2874253,-0.57605195,2.3588452,6.0364814,9.520682,-0.97213364,0.03614309017320807,40.106947083034854,24.344487262912683,
1974-01-01,1974.0,8.0,N,0.0,22.0,117.0,2.1156101,0.58636284,2.195365,0.27037337,11.503461,2.554668,0.03614309017320807,44.106947083034854,24.971056766867,
1975-01-01,1975.0,-18.0,N,0.0,22.0,117.0,1.162257,-0.14758463,1.1715897,6.1568804,4.674917,0.19217925,0.03614309017320807,18.106947083034854,26.705509537291633,
1976-01-01,1976.0,-44.0,N,0.0,22.0,117.0,0.7090325,-0.120357074,0.7191751,6.11504,3.3632562,-0.70991033,0.03614309017320807,-7.893052916965146,29.61061723098408,
1977-01-01,1977.0,-3.0,N,0.0,22.0,117.0,1.8557261,0.69389015,1.9812125,0.3578221,7.2231917,2.5798526,0.03614309017320807,33.106947083034854,33.617013469080355,
1978-01-01,1978.0,-13.0,N,0.0,22.0,117.0,1.814568,0.4161997,1.8616873,0.2254659,8.551636,1.0163754,0.03614309017320807,23.106947083034854,38.53102358847182,
1979-01-01,1979.0,14.0,N,0.0,22.0,117.0,1.7039541,0.9896787,1.9705135,0.5261919,5.7002463,2.3869617,0.0364673218482543,50.1066228513598,44.05652572916048,
1980-01-01,1980.0,24.0,N,0.0,22.0,117.0,1.7931527,0.23217992,1.8081218,0.12876499,6.4064636,-0.8189574,0.0309031578480607,60.11218701536,49.82837568057275,
1981-01-01,1981.0,72.0,N,0.0,22.0,117.0,2.1854026,0.15059848,2.1905854,0.06880232,9.316558,0.50175446,0.0604220665034468,108.0826681067046,55.45362264699063,
1982-01-01,1982.0,53.0,N,0.0,22.0,117.0,1.7347169,1.1160479,2.062718,0.57169336,5.4549103,3.2701206,0.0306493939959431,89.11244077921211,60.55586368986077,
1983-01-01,1983.0,72.0,N,0.0,22.0,117.0,2.2307808,0.7313176,2.3475964,0.3167897,12.008881,2.519624,0.0637750677866478,108.07931510542141,64.81773032562016,
1984-01-01,1984.0,25.0,N,0.0,22.0,117.0,1.5967559,0.5689509,1.6950912,0.34229112,6.145271,3.6726425,0.0265957587538541,61.1164944144542,68.01671159120026,
1985-01-01,1985.0,20.0,N,0.0,22.0,117.0,1.780538,0.8918338,1.9914023,0.46435043,6.0918846,2.5837,0.0279352880376454,56.11515488517041,70.05027003763756,
1986-01-01,1986.0,28.0,N,0.0,22.0,117.0,1.8892741,0.9042041,2.0945027,0.44638044,5.628788,3.2792351,0.0339339040985254,64.10915626910953,70.94741567626262,
1987-01-01,1987.0,28.0,N,0.0,22.0,117.0,1.3464832,0.36130008,1.3941144,0.26215342,3.224531,1.6494709,0.010594950425311,64.13249522278275,70.86543146472026,
1988-01-01,1988.0,87.0,N,0.0,22.0,117.0,2.7062855,0.6165915,2.775638,0.22401294,12.714699,2.842232,0.0608745650190298,123.08221560818903,70.07211994459684,
1989-01-01,1989.0,53.0,N,0.0,22.0,117.0,1.9510013,0.70723176,2.0752308,0.34776416,7.295707,2.775037,0.0394007926628197,89.10368938054523,68.91557494690997,
1990-01-01,1990.0,73.0,N,0.0,22.0,117.0,2.966011,1.1080108,3.1662138,0.35751578,12.639977,7.6519017,0.077322135370684,109.06576803783737,67.78489039353052,
1991-01-01,1991.0,-14.0,N,0.0,22.0,117.0,1.5867535,0.4704064,1.6550133,0.28820446,4.0877404,0.39182273,0.0130519576727935,22.130038215535265,67.06624120069905,
1992-01-01,1992.0,25.0,N,0.0,22.0,117.0,2.1532123,0.67857885,2.2576077,0.30529472,8.080558,1.6115795,0.0364941128808241,61.106596060327234,67.0992936662036,
1993-01-01,1993.0,31.0,N,0.0,22.0,117.0,1.5221761,0.2831733,1.5482917,0.18392932,7.881514,1.9583648,0.0276601984060356,67.11542997480203,68.138865531215,
1994-01-01,1994.0,64.0,N,0.0,22.0,117.0,2.217946,1.1045022,2.477743,0.46203372,10.574744,3.7801545,0.0575276814477696,100.0855624917603,70.96460424015928,
1995-01-01,1995.0,74.0,N,0.0,22.0,117.0,1.9460641,0.21723664,1.9581516,0.11116849,7.5945697,0.72313374,0.0420149123060121,110.10107526090204,74.949725534347,
1996-01-01,1996.0,-22.0,N,0.0,22.0,117.0,0.20035468,0.11940262,0.2332359,0.53744084,-0.99027103,0.88245386,-0.0238072489677098,14.166897422175765,79.97502037908895,
1997-01-01,1997.0,24.0,N,0.0,22.0,117.0,1.1074536,0.86285716,1.4039145,0.661889,4.6699576,4.208534,0.003971911124783,60.13911826208327,85.80386982923858,
1998-01-01,1998.0,90.0,N,0.0,22.0,117.0,2.72824,1.3373433,3.0383847,0.45576513,9.973238,3.038884,0.0697393172752265,126.07335085593283,92.10895346563267,
1999-01-01,1999.0,91.0,N,0.0,22.0,117.0,2.2959769,1.0795338,2.5371053,0.43951237,10.110547,3.0341625,0.0641659032527918,127.07892426995527,98.50919578839682,
2000-01-01,2000.0,83.0,N,0.0,22.0,117.0,2.3491423,1.8163733,2.9694583,0.65818894,9.257247,9.211353,0.0544415824776871,119.08864859073037,104.61278023157196,
2001-01-01,2001.0,101.0,N,0.0,22.0,117.0,1.8486565,0.38035336,1.887379,0.20291424,6.036207,2.3643658,0.0487100302101406,137.09438014299792,110.06137557888952,
2002-01-01,2002.0,86.0,N,0.0,22.0,117.0,1.3034383,1.4936231,1.9823878,0.8532882,5.41819,5.158049,0.020663717641712,122.12242645556634,114.5705827103683,
2003-01-01,2003.0,64.0,N,0.0,22.0,117.0,1.0294569,0.7062414,1.2484224,0.6012905,2.4190142,1.9189583,0.0066841533433084,100.13640601986475,117.96203624073162,
2004-01-01,2004.0,87.0,N,0.0,22.0,117.0,2.5099623,0.8235235,2.6416097,0.31703493,8.325006,2.383694,0.0472166607356146,123.09587351247245,120.18353756730417,
2005-01-01,2005.0,75.0,N,0.0,22.0,117.0,2.0045712,0.21600209,2.0161753,0.1073406,7.103912,0.6315093,0.0340468397622366,111.10904333344583,121.31494680339416,
2006-01-01,2006.0,72.0,N,0.0,22.0,117.0,1.7412343,1.2011398,2.115333,0.60386163,6.1336884,4.532461,0.0356202820290441,108.10746989117902,121.55916854336375,
2007-01-01,2007.0,121.0,N,0.0,22.0,117.0,2.3908284,0.34595513,2.4157288,0.14370352,10.287087,1.2027072,0.0607599090287232,157.08233026417935,121.21924894393517,
2008-01-01,2008.0,92.0,N,0.0,22.0,117.0,2.1866772,1.5531667,2.6821418,0.61759615,8.021732,5.390208,0.0517938424619372,128.0912963307461,120.66416929574821,
2009-01-01,2009.0,71.0,N,0.0,22.0,117.0,1.6802953,1.1287364,2.024213,0.59151274,5.088303,5.315205,0.0312391221686744,107.1118510510394,120.28719714633233,
2010-01-01,2010.0,80.0,N,0.0,22.0,117.0,0.8425271,-0.3955059,0.93073994,5.844293,1.7123364,-1.4173802,0.0230875154778565,116.1200026577302,120.46149610433939,
2011-01-01,2011.0,86.0,N,0.0,22.0,117.0,2.143113,1.4697872,2.5986934,0.60114485,9.094102,4.2256026,0.0410305185064877,122.10205965470158,121.49800488207998,
2012-01-01,2012.0,86.0,N,0.0,22.0,117.0,2.1913896,1.2847629,2.540237,0.5302685,6.8177757,3.2491236,0.0351219526339383,122.10796822057412,123.61033999243321,
2013-01-01,2013.0,70.0,N,0.0,22.0,117.0,1.0371405,0.346735,1.0935655,0.32263672,2.228657,3.173827,0.0146820845076023,106.12840808870045,126.89068371904558,
2014-01-01,2014.0,101.0,N,0.0,22.0,117.0,1.5648203,1.8632332,2.4331667,0.8722295,5.123015,11.433273,0.0344110169945514,137.1086791562135,131.29937901262232,
2015-01-01,2015.0,109.0,N,0.0,22.0,117.0,2.7150013,1.360416,3.0367687,0.4645063,12.157926,6.55892,0.0463228512453298,145.09676732196272,136.6694057926023,
2016-01-01,2016.0,111.0,N,0.0,22.0,117.0,1.7510552,0.9182653,1.9772217,0.48298186,4.917603,2.5206838,0.0174867157096582,147.1256034574984,142.72523339028425,
2017-01-01,2017.0,133.0,N,0.0,22.0,117.0,2.8075507,1.0631806,3.0021148,0.36199844,11.298989,2.0506012,0.0523039252761981,169.09078624793187,149.11392115806967,
2018-01-01,2018.0,75.0,N,0.0,22.0,117.0,1.0403268,0.7537992,1.2847152,0.62703234,4.2967873,2.208767,0.0016208566240456,111.14146931658402,155.44495675395785,
2019-01-01,2019.0,138.0,N,0.0,22.0,117.0,2.1769128,1.3445364,2.5586574,0.55328524,7.9628825,4.2121882,0.0433088866113493,174.0997812865967,161.33433534263918,
2020-01-01,2020.0,136.0,N,0.0,22.0,117.0,2.2073004,1.752432,2.8183672,0.671026,9.83999,6.934233,0.0403651509311844,172.10272502227687,166.44790425976282,
2021-01-01,2021.0,128.0,N,0.0,22.0,117.0,1.6460408,0.1924117,1.6572485,0.11636555,4.8222713,0.25504875,0.0235421153219187,164.11954805788613,170.53908059702576,
1890-01-01,1890.0,-191.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-142.56169535025953,-114.7858278545371,
1891-01-01,1891.0,-157.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-108.56169535025953,-110.6673207841382,
1892-01-01,1892.0,-156.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-107.56169535025953,-108.20516371130608,
1893-01-01,1893.0,-136.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-87.56169535025953,-107.51990181011216,
1894-01-01,1894.0,-138.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-89.56169535025953,-108.53151266388016,
1895-01-01,1895.0,-162.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-113.56169535025953,-110.96843882015888,
1896-01-01,1896.0,-183.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-134.56169535025953,-114.39823992195494,
1897-01-01,1897.0,-173.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-124.56169535025953,-118.27640454645484,
1898-01-01,1898.0,-131.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-82.56169535025953,-122.00781209988024,
1899-01-01,1899.0,-132.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-83.56169535025953,-125.01390723813142,
1900-01-01,1900.0,-175.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-126.56169535025953,-126.79800447976157,
1901-01-01,1901.0,-223.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-174.56169535025953,-127.00135173294416,
1902-01-01,1902.0,-260.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-211.56169535025953,-125.44362454852835,
1903-01-01,1903.0,-165.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-116.56169535025953,-122.14328029787475,
1904-01-01,1904.0,-133.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-84.56169535025953,-117.31547479136836,
1905-01-01,1905.0,-171.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-122.56169535025953,-111.34777649993624,
1906-01-01,1906.0,-129.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-80.56169535025953,-104.75641964431018,
1907-01-01,1907.0,-157.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-108.56169535025953,-98.12803409808099,
1908-01-01,1908.0,-176.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-127.56169535025953,-92.0534293597162,
1909-01-01,1909.0,-129.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-80.56169535025953,-87.06090674813044,
1910-01-01,1910.0,-112.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-63.56169535025953,-83.55662722830897,
1911-01-01,1911.0,-142.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-93.56169535025953,-81.77876586706687,
1912-01-01,1912.0,-90.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-41.56169535025953,-81.77062774889497,
1913-01-01,1913.0,-132.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-83.56169535025953,-83.3757599011865,
1914-01-01,1914.0,-96.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-47.56169535025953,-86.25561097179241,
1915-01-01,1915.0,-127.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-78.56169535025953,-89.92774531735307,
1916-01-01,1916.0,-98.0,N,0.0,23.0,107.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.048486791441181655,-49.56169535025953,-93.82029807539494,
