,t,name,ddl_id,surge
275,2006-01-01,Hoek van Holland,HOEKVHLD,0.03562028240273973
276,2007-01-01,Hoek van Holland,HOEKVHLD,0.060759909071232875
277,2008-01-01,Hoek van Holland,HOEKVHLD,0.051793842150273224
278,2009-01-01,Hoek van Holland,HOEKVHLD,0.031239122755068495
279,2010-01-01,Hoek van Holland,HOEKVHLD,0.023087515257534247
280,2011-01-01,Hoek van Holland,HOEKVHLD,0.04103051869315068
281,2012-01-01,Hoek van Holland,HOEKVHLD,0.03512195219945355
282,2013-01-01,Hoek van Holland,HOEKVHLD,0.014682084330684929
283,2014-01-01,Hoek van Holland,HOEKVHLD,0.03441101652328767
284,2015-01-01,Hoek van Holland,HOEKVHLD,0.046322851008219174
285,2016-01-01,Hoek van Holland,HOEKVHLD,0.017486715475409836
286,2017-01-01,Hoek van Holland,HOEKVHLD,0.052303924737534244
287,2018-01-01,Hoek van Holland,HOEKVHLD,0.0016208564054794516
288,2019-01-01,Hoek van Holland,HOEKVHLD,0.04330888712684931
289,2020-01-01,Hoek van Holland,HOEKVHLD,0.04036515081147541
290,2021-01-01,Hoek van Holland,HOEKVHLD,0.02354211588219178
291,2022-01-01,Hoek van Holland,HOEKVHLD,0.0257110712839265
292,1950-01-01,IJmuiden,IJMDBTHVN,0.1244379413607594
293,1951-01-01,IJmuiden,IJMDBTHVN,0.050148286650033846
294,1952-01-01,IJmuiden,IJMDBTHVN,0.05692797483649878
295,1953-01-01,IJmuiden,IJMDBTHVN,0.015030948210456599
296,1954-01-01,IJmuiden,IJMDBTHVN,0.06931582749757456
297,1955-01-01,IJmuiden,IJMDBTHVN,0.051380693996707874
298,1956-01-01,IJmuiden,IJMDBTHVN,0.030226698126185867
299,1957-01-01,IJmuiden,IJMDBTHVN,0.04422124803117285
300,1958-01-01,IJmuiden,IJMDBTHVN,0.05122155711080317
301,1959-01-01,IJmuiden,IJMDBTHVN,0.0034686956822565984
302,1960-01-01,IJmuiden,IJMDBTHVN,0.044132718060654205
303,1961-01-01,IJmuiden,IJMDBTHVN,0.06812304994218969
304,1962-01-01,IJmuiden,IJMDBTHVN,0.0516089156116933
