,NWS_NO_TS_MO_Harlingen,NWS_NO_TS_MO_Ijmuiden,NWS_NO_TS_MO_Vlissingen,id_obs_delfzijl_del_nl_rws,id_obs_denhelder_hel_nl_rws,id_obs_hoekvanholla_hvh_nl_rws,time,filename,variable
0,0.23233187692995602,0.19099794850311153,0.1551762317364895,0.30659505201933784,0.17814166825030747,0.17110856209062958,2000-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2000-m12.nc,waterlevel
1,0.010953745636637084,0.007354881869971464,-0.006485342222199464,-0.0383790742187545,0.005156396539732083,-0.002215932240721963,2014-01-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2014-m01.nc,surge
2,0.08981021195285188,0.06641214183237007,0.06263419346709534,0.1929344743666386,0.04862534431912362,0.064523698399721,2005-09-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2005-m09.nc,waterlevel
3,0.025054408508319324,-0.002776320133600905,-0.015201986104335399,0.04438215121953703,0.005354525230725111,-0.009695107943760098,1991-08-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1991-m08.nc,surge
4,0.06941327722742326,0.07730208841486995,0.07763936910957007,0.05545184752672298,0.06919558690223124,0.07755381486678889,1980-07-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1980-m07.nc,surge
5,0.05257864004089973,0.03427187853409449,0.036074749208677835,0.1847673292223143,0.01463796065503076,0.03591097634987055,2014-06-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2014-m06.nc,waterlevel
6,0.1336032904139054,0.1043552608561188,0.07710273032649753,0.1504175091910207,0.11090644661077796,0.0928195880465689,1982-04-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1982-m04.nc,surge
7,0.04929090026256948,0.051932659785312404,0.07131326986288888,0.17095847727435032,0.023494838891463442,0.06282109762840159,2016-05-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2016-m05.nc,waterlevel
8,0.08440745323340751,0.0427915545775228,0.008365535584686987,0.07419576911080278,0.05367897096117173,0.024212440979542716,1996-10-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1996-m10.nc,surge
9,0.0895200869643557,0.08306650334527546,0.07952532044195774,0.16349379968118097,0.060404695550133815,0.08054163800741383,2002-11-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2002-m11.nc,waterlevel
10,0.19205780935769412,0.13262760068235627,0.10106556383836714,0.2798012055762996,0.12251723603898065,0.11237790491251826,1982-03-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1982-m03.nc,waterlevel
11,0.20818738197928835,0.16040298386222437,0.12499719847746847,0.19825356379553394,0.1687153771292924,0.1409141096157021,2016-02-15 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2016-m02.nc,surge
12,0.021330806528911676,-0.01581761860206038,-0.01934776192040692,0.15299391944714277,-0.02859820584132588,-0.01837567982235804,2012-03-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2012-m03.nc,waterlevel
13,-0.3207337939837325,-0.25118937630074556,-0.17209199971903372,-0.2551155178051259,-0.2766253893121906,-0.20984313964544626,1986-02-14 23:55:00.000000064,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1986-m02.nc,surge
14,0.12864642808395704,0.10474531210002509,0.09608264246092989,0.22830584887886582,0.08528122447744144,0.0997290290937429,1979-08-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1979-m08.nc,waterlevel
15,0.13936267893065954,0.1027006735935395,0.06702412342890433,0.11051412425298208,0.1092372184939972,0.08461573982008334,2006-10-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2006-m10.nc,surge
16,0.3725253541887286,0.29815969225410693,0.22120628669557968,0.43850917405881606,0.29139686112794566,0.25978318422186547,1992-11-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1992-m11.nc,waterlevel
17,0.02503514888038772,0.01969146194423826,0.03437170396996228,0.14571710448965805,-0.0038252425877424124,0.027756037677915294,1989-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1989-m05.nc,tide
18,0.10652744977541238,0.09789736254347606,0.0797124560243531,0.08028516682057929,0.09851325468830188,0.08892365313758863,2012-04-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2012-m04.nc,surge
19,0.09435835517264239,0.05082571606822135,0.030798985899253922,0.19760755726439094,0.038189098272805984,0.039200000789941146,1986-05-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1986-m05.nc,waterlevel
20,0.01620589714858921,0.000765345253371585,-0.010839565125323254,0.011072329238542372,0.005188649868634142,-0.005437108183071444,2010-07-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2010-m07.nc,surge
21,0.14699448529470047,0.10453725203936617,0.0877120695539477,0.27673283781721864,0.09121310165866461,0.09625593505911041,1984-06-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1984-m06.nc,waterlevel
22,0.1663483230233672,0.1429427623880219,0.13591174549732857,0.26015562973897194,0.12072334921964264,0.13878623873271942,1995-09-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1995-m09.nc,waterlevel
23,0.06636916125055664,0.04572571741651746,0.02713311644431745,0.05215643120529921,0.04919844480213248,0.0361154714350474,2001-08-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2001-m08.nc,surge
24,0.30944752414855037,0.23991860993206812,0.19058296264153585,0.2635082783375939,0.2451012428602107,0.21074140482575185,1984-01-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1984-m01.nc,surge
25,0.2085664853786301,0.15970421386888467,0.1202325484518535,0.30418469550998317,0.15005097907930418,0.14045454268665164,1990-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1990-m12.nc,waterlevel
26,0.13574361587510742,0.10750601432656728,0.08320544291568059,0.22843972884625943,0.09482869837019178,0.09594678686511132,1984-12-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1984-m12.nc,tide
27,0.0640772318398511,0.05366573885635093,0.05866362209673281,0.16399120578059442,0.033111410891568216,0.05597464398101524,1981-09-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1981-m09.nc,tide
28,0.050831847720676,0.04422366861943845,0.049945827104427194,0.17163800817948802,0.021060459702103226,0.04774225133436698,1990-06-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1990-m06.nc,tide
29,-0.0049946551736037735,-0.007241781108729863,-0.009142731092640688,-0.012673485567236959,-0.00888133597391625,-0.008503987581544158,2009-04-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2009-m04.nc,surge
30,0.024322052155771563,0.022617523174559343,0.03400338166076223,0.14266296804592174,-0.0008936047981289553,0.028798458610384266,1992-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1992-m05.nc,tide
31,0.11159312748307047,0.07844517170055045,0.05992805454071038,0.20741372954960527,0.06612017790377708,0.0692639603896894,1989-11-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1989-m11.nc,waterlevel
32,0.0291517287172297,0.02076090941719684,0.03135462815616293,0.14197192589441934,-0.0009665794697286407,0.025350528592277172,2006-03-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2006-m03.nc,tide
33,0.1162919920903665,0.09474437457543833,0.07873226558720624,0.20982958541976082,0.07970450719197592,0.08706256460260461,1986-11-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1986-m11.nc,tide
34,0.18202035117890936,0.1387122751546489,0.11969238598088904,0.2781616284862096,0.12483200468100604,0.12806452675012756,2009-03-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2009-m03.nc,waterlevel
35,0.157903534634524,0.13381843441838565,0.11833681631560856,0.23907932652987185,0.1153911581357513,0.12548138312375048,1999-03-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1999-m03.nc,waterlevel
36,0.11456930372450087,0.09375846165197867,0.07815510321546484,0.2078796558909946,0.07872718815450315,0.08650496999422709,2016-11-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2016-m11.nc,tide
37,0.02376046958362757,0.012253062272157294,0.020969070200424468,0.1293886006946632,-0.006486585704229211,0.01664408112084994,1996-03-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1996-m03.nc,tide
38,0.023924929907672293,0.023761242094005736,0.04054012264402109,0.1471464163940867,-0.0010544640616276786,0.031786190138922796,2002-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2002-m05.nc,tide
39,0.07991138561802925,0.056164565499784214,0.036400886652555704,0.07306575113951322,0.06116512360418103,0.045132060299123755,1999-04-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1999-m04.nc,surge
40,0.05331094331211514,0.04476146653846458,0.04854463603761461,0.17292792929543388,0.02295424298003868,0.046982985072665746,2000-06-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2000-m06.nc,tide
41,0.06601938550169566,0.05565348111765916,0.06109237853479267,0.168176272905269,0.03465614154422086,0.05804077127637134,2011-09-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2011-m09.nc,tide
42,0.1381656615110281,0.10628181973665846,0.08276003513712182,0.2322877615583413,0.09447531567679511,0.09485944026687239,2014-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2014-m12.nc,tide
43,0.1550583768713627,0.14895854766015107,0.14762419471950258,0.21815583212350215,0.12015484534743198,0.14818055744080333,1998-09-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1998-m09.nc,waterlevel
44,0.04686058138374605,0.03547205678562767,0.0412512844260155,0.17140128026118578,0.0127853817707893,0.03898480115223781,1989-06-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1989-m06.nc,waterlevel
45,0.06322719631371675,0.0530153579182095,0.05671228567759196,0.16408220750314217,0.032567376339877094,0.054906623231040105,1997-09-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1997-m09.nc,tide
46,0.05136992467774285,0.044248434790858514,0.04987153190153616,0.17208177270712677,0.02124918081142284,0.04769848143612897,1986-06-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1986-m06.nc,tide
47,0.13457556138329183,0.10762500485211718,0.0839381903730413,0.22632770939967112,0.09457015008482027,0.09609872166828443,1992-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1992-m12.nc,tide
48,0.04156869904359105,-0.02256085614604639,-0.061850312137066266,0.05211723525060146,-0.0017083834480495132,-0.043476191421778505,1989-01-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1989-m01.nc,surge
49,0.029057554906755254,0.02036175808590183,0.030144270764706695,0.1408552848812827,-0.0010229204560009916,0.024759029971416043,2010-03-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2010-m03.nc,tide
50,0.11562446355819703,0.09352179434564378,0.07792354844234607,0.21002550765320108,0.0788267954632088,0.0860365938257288,1990-11-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1990-m11.nc,tide
51,0.025108555952707928,0.024203894386154775,0.03688842827273953,0.1436635336995552,9.419072058893019e-05,0.0312228113092402,1984-05-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1984-m05.nc,tide
52,0.02412155473531361,0.02338978167503111,0.03829595371813757,0.14370032194267465,-0.0008676411003194829,0.03084878148143864,2014-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2014-m05.nc,tide
53,0.11391296828234637,0.09362291406702113,0.07842254439989725,0.20587496448446202,0.07847640779283312,0.08652545655215228,2000-11-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2000-m11.nc,tide
54,0.024717086959483377,0.01638675996479595,0.024686484567580685,0.13539468900277196,-0.00445952060829354,0.020533615542996313,1980-03-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1980-m03.nc,tide
55,0.1427458640067808,0.10823386907577515,0.08224069687627977,0.23283914767713101,0.09854703073433223,0.09581636762960838,2002-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2002-m12.nc,tide
56,0.05326447862165946,0.04398690042672334,0.05011664364073012,0.17299734287791782,0.02177748613887363,0.047397873799006146,2016-06-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2016-m06.nc,tide
57,0.06619320644272698,0.05621945526864794,0.06173391960285328,0.1675114580878505,0.03512176606390211,0.05868398812082079,2007-09-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-2007-m09.nc,tide
58,0.04422260447494554,0.025116151659679602,0.015240674098121808,0.12367599462492489,0.0038838780077254513,0.01977019219886685,2008-09-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2008-m09.nc,waterlevel
59,0.11259069342074457,0.09163283343666395,0.08934209414013072,0.21045435313521108,0.07116242508616454,0.09122004091546393,2013-09-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2013-m09.nc,waterlevel
60,0.10531217165567082,0.08043062475091985,0.0628524250774573,0.10508124761777157,0.08578211896358465,0.07084716813040404,1987-08-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1987-m08.nc,surge
61,0.03466745316557022,0.01720400408054495,0.0033104500246798536,0.03638596264695674,0.020344977414867956,0.010208798090151194,1996-07-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1996-m07.nc,surge
62,0.11506629487690478,0.0845451651371824,0.06979109995221364,0.2206229030667089,0.06846711923788384,0.0770630744413665,2002-06-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2002-m06.nc,waterlevel
63,0.16014561427613874,0.07903445725483203,0.023913013293579127,0.282036034772222,0.08293376887811324,0.05242705616426991,2016-12-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2016-m12.nc,waterlevel
64,0.13602918987700965,0.070972422309168,0.026360629683367925,0.12372980914341214,0.0856769573888991,0.045132612086804434,2002-01-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2002-m01.nc,surge
65,0.18733539129884813,0.1319072692734966,0.0858727766710294,0.16554095571553643,0.14262218997519543,0.10788375367728062,1980-10-16 11:54:59.999999936,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1980-m10.nc,surge
66,0.022328368646400816,0.02095198828754491,0.024496024160205025,0.10556465487165148,-0.001016917707926349,0.020738733130354105,2014-11-15 23:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2014-m11.nc,waterlevel
67,0.3626596152561084,0.26120477073299536,0.19022581373565375,0.4414344724872334,0.26057754567369046,0.22061155251805728,1994-03-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1994-m03.nc,waterlevel
68,0.2792698014806767,0.1988307356858746,0.12813376205816535,0.26321208848108063,0.21863132466708657,0.16138828216556095,2000-02-15 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2000-m02.nc,surge
69,0.11980462233532399,0.1038639777031743,0.0866129227175265,0.09979538169319636,0.10478255332339283,0.09413067477456435,1994-04-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1994-m04.nc,surge
70,0.08597801074393684,0.07049277377012751,0.07143529460971541,0.18018523961748734,0.0456157855118865,0.07010200189013742,2000-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2000-m05.nc,waterlevel
71,0.03813526209599306,0.030514128901803838,0.015196472404270184,0.014758335658570598,0.03083864464691264,0.02235391167284964,2004-04-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2004-m04.nc,surge
72,-0.014700216193954228,-0.0250036728910731,-0.01080167316803223,0.12402435851776361,-0.04954762294075578,-0.017844857641247783,1990-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1990-m05.nc,waterlevel
73,0.06577972005416727,0.022598430082331693,0.005712982211713266,0.1586333651494882,0.008454596090165073,0.012685513802423595,2004-03-16 11:55:00.000000256,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2004-m03.nc,waterlevel
74,0.5323685785223706,0.4027009807554084,0.28800611128270953,0.4559280916049197,0.43083937148145646,0.33754388517367007,1990-02-14 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1990-m02.nc,surge
75,0.09512444275167109,0.07498157567954937,0.05885095696932617,0.0819558630324568,0.08000904685854529,0.06696988021945226,2010-10-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2010-m10.nc,surge
76,0.15906094651145217,0.13742674924361117,0.11272500033470256,0.20975545937428752,0.11821953121417263,0.12366966264792409,1984-11-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1984-m11.nc,waterlevel
77,-0.040923975470017186,-0.08042887405785232,-0.090341784904384,-0.005928699955621431,-0.07246162022761497,-0.08600392120525713,1992-01-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1992-m01.nc,surge
78,0.1377998968606354,0.11225120141087468,0.08695703317614867,0.22699044233581925,0.098978765762835,0.10015201461785156,1989-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-tide-1989-m12.nc,tide
79,0.35909537978960443,0.2804189565281939,0.19743162326710018,0.4130919069462165,0.2731609126278572,0.23798293441286517,1986-12-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1986-m12.nc,waterlevel
80,-0.059760933543716095,-0.0583305553766278,-0.051467084795750004,-0.049761474215474354,-0.059852549283610154,-0.05506844545935576,2006-07-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2006-m07.nc,surge
81,0.0033334874557068334,0.01679787407435085,0.03957956932989582,0.13211470753264565,-0.014341382474387964,0.03074527883137739,1992-06-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1992-m06.nc,waterlevel
82,0.2811520367821378,0.22118059714138458,0.17764665901900242,0.33767202767539684,0.2077184578857556,0.19677364051161347,1983-09-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1983-m09.nc,waterlevel
83,0.05938268027605572,0.034990315564005975,0.018778827753642764,0.05248325645329824,0.04009476340353981,0.02587992562222658,2017-08-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2017-m08.nc,surge
84,0.0930942722263153,0.0937617780084862,0.10847761529024716,0.18633880477184603,0.06799244620300464,0.10047607667307937,2000-04-15 23:54:59.999999872,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2000-m04.nc,waterlevel
85,0.04430078549154655,0.04492189666594657,0.0408084785727613,0.03120169420474204,0.042856553235849214,0.043082561251613326,1994-05-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1994-m05.nc,surge
86,0.1539658922763691,0.10578964453038664,0.07172400316385477,0.17582055764766727,0.1139375963003178,0.08886253986669602,2000-03-16 11:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-2000-m03.nc,surge
87,-0.09864479509521934,-0.09174344783747207,-0.06293454301563949,0.024530813349386133,-0.1183142014503404,-0.07808698177940082,1994-02-14 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-1994-m02.nc,waterlevel
88,0.18767719812523456,0.14536653523507945,0.11317022171390433,0.2707430646764181,0.13347753918973926,0.12886155470149355,2014-10-16 11:54:59.999999744,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-waterlevel-2014-m10.nc,waterlevel
89,0.03384095064059237,0.017946606079879964,0.007176547653685434,0.03072584699749862,0.014281492297713357,0.011902858543078374,1980-11-15 23:55:00.000000000,p:\11200665-c3s-codec\2_Hydro\1_RUNS\9_post_processing\2_ERA5\timeseries\Final_set_fixed\reanalysis-surge-1980-m11.nc,surge
