,t,name,ddl_id,surge
249,2014-01-01,IJmuiden,IJMDBTHVN,0.04431573281396334
250,2014-01-01,NL,NL,0.04482248466627749
251,2014-01-01,Vlissingen,VLISSGN,0.026838467895270213
252,2015-01-01,Delfzijl,DELFZL,0.0955399213027056
253,2015-01-01,Den Helder,DENHDR,0.07162189350195536
254,2015-01-01,Harlingen,HARLGN,0.10284315489953358
255,2015-01-01,Hoek van Holland,HOEKVHLD,0.0463228512453298
256,2015-01-01,IJmuiden,IJMDBTHVN,0.06304347406409375
257,2015-01-01,NL,NL,0.06871087943037894
258,2015-01-01,Vlissingen,VLISSGN,0.032893982288516956
259,2016-01-01,Delfzijl,DELFZL,0.035098601382001826
260,2016-01-01,Den Helder,DENHDR,0.02717836941287044
261,2016-01-01,Harlingen,HARLGN,0.04211905912675543
262,2016-01-01,Hoek van Holland,HOEKVHLD,0.017486715709658266
263,2016-01-01,IJmuiden,IJMDBTHVN,0.02493646321372928
264,2016-01-01,NL,NL,0.02646591874441295
265,2016-01-01,Vlissingen,VLISSGN,0.011976304611628828
266,2017-01-01,Delfzijl,DELFZL,0.08886719088338009
267,2017-01-01,Den Helder,DENHDR,0.06966555867191046
268,2017-01-01,Harlingen,HARLGN,0.09257250747656168
269,2017-01-01,Hoek van Holland,HOEKVHLD,0.05230392527619811
270,2017-01-01,IJmuiden,IJMDBTHVN,0.06453847705246243
271,2017-01-01,NL,NL,0.06823477015307505
272,2017-01-01,Vlissingen,VLISSGN,0.04146095860035044
273,2018-01-01,Delfzijl,DELFZL,0.0166812774508375
274,2018-01-01,Den Helder,DENHDR,0.00617651145343911
275,2018-01-01,Harlingen,HARLGN,0.01506550383741317
276,2018-01-01,Hoek van Holland,HOEKVHLD,0.001620856624045602
277,2018-01-01,IJmuiden,IJMDBTHVN,0.005250348865169366
278,2018-01-01,NL,NL,0.007335163101758042
279,2018-01-01,Vlissingen,VLISSGN,-0.0007835232027589472
280,2019-01-01,Delfzijl,DELFZL,0.0685679958189187
281,2019-01-01,Den Helder,DENHDR,0.05819023017299502
282,2019-01-01,Harlingen,HARLGN,0.07673950451745154
283,2019-01-01,Hoek van Holland,HOEKVHLD,0.04330888661134937
284,2019-01-01,IJmuiden,IJMDBTHVN,0.05427875285202713
285,2019-01-01,NL,NL,0.05591505898341333
286,2019-01-01,Vlissingen,VLISSGN,0.03440499043487624
287,2020-01-01,Delfzijl,DELFZL,0.070890034070554
288,2020-01-01,Den Helder,DENHDR,0.060040710473724494
289,2020-01-01,Harlingen,HARLGN,0.08408090235573834
290,2020-01-01,Hoek van Holland,HOEKVHLD,0.04036515093118441
291,2020-01-01,IJmuiden,IJMDBTHVN,0.05453885296268053
292,2020-01-01,NL,NL,0.05655807285325327
293,2020-01-01,Vlissingen,VLISSGN,0.029432787501400774
294,2021-01-01,Delfzijl,DELFZL,0.04426514275295481
295,2021-01-01,Den Helder,DENHDR,0.03332769625297148
296,2021-01-01,Harlingen,HARLGN,0.04804310327880595
297,2021-01-01,Hoek van Holland,HOEKVHLD,0.02354211532191871
298,2021-01-01,IJmuiden,IJMDBTHVN,0.03113986328244209
299,2021-01-01,NL,NL,0.0329048004001379
300,2021-01-01,Vlissingen,VLISSGN,0.017110882949543327
